age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,education,marital-status,occupation,relationship,race,gender,native-country,income
59,375049,0,0,41,0,11,2,0,0,4,1,39,1
25,243560,0,0,40,4,11,4,12,3,4,0,4,0
33,182971,0,1887,40,2,15,2,11,0,4,1,39,1
31,127215,0,0,40,4,15,2,12,0,4,1,39,0
50,276241,0,0,40,7,9,2,4,0,4,1,39,1
49,175109,0,0,50,7,15,2,10,0,4,1,39,1
43,498079,0,0,40,4,9,0,4,4,4,0,39,0
23,344394,0,0,40,1,15,2,1,2,4,0,39,0
34,99872,3103,0,40,4,12,2,4,0,1,1,19,1
23,245302,0,0,40,4,15,0,12,3,2,0,39,0
63,43313,0,0,40,4,0,2,3,0,4,1,39,0
33,188467,0,0,40,4,11,4,5,1,4,1,39,0
51,351278,0,0,50,5,9,0,5,4,4,1,39,0
31,182246,0,0,45,4,11,0,3,1,4,1,39,0
32,79870,2597,0,40,4,15,2,4,3,4,0,24,0
48,353824,0,0,40,0,15,2,0,0,4,1,0,1
31,387116,0,0,36,4,15,4,1,1,2,0,23,0
47,34248,0,0,40,4,8,2,12,0,4,1,39,1
54,198741,0,0,40,7,15,2,11,0,4,1,39,1
23,32950,0,0,40,4,15,4,12,1,4,1,39,0
34,381153,0,0,40,4,11,2,4,0,4,1,39,1
46,100067,0,0,35,4,1,2,8,5,2,0,39,1
34,208785,0,0,50,4,7,0,12,1,4,1,39,1
31,61559,0,0,50,4,11,4,8,1,4,1,39,0
41,176452,0,0,40,4,11,2,13,0,4,1,29,0
41,128700,0,0,40,0,11,4,0,3,4,0,39,0
27,328518,0,0,30,6,8,4,10,2,4,1,39,0
30,201196,0,0,40,0,1,4,0,3,2,0,39,0
23,378546,0,0,40,4,15,4,3,3,4,1,39,0
24,212210,0,0,20,2,7,4,1,3,4,0,0,0
59,178660,0,0,40,1,7,2,1,0,4,1,39,0
56,235826,5013,0,40,4,11,2,3,0,4,1,39,0
35,22641,0,0,40,6,11,2,14,0,0,1,39,0
59,316027,0,0,45,4,11,2,8,0,4,1,5,0
47,431515,0,0,40,4,8,2,3,0,4,1,39,1
51,149770,0,0,44,6,11,0,12,1,4,0,39,0
42,165916,0,0,45,4,9,0,1,4,4,0,39,0
29,107411,0,0,40,1,15,3,1,3,4,0,39,0
23,217961,0,0,45,4,11,4,3,4,4,1,28,0
43,350387,0,0,60,6,11,2,3,0,4,1,39,0
46,325372,0,0,40,4,15,2,4,0,4,1,39,0
30,156718,0,0,40,4,15,5,1,1,4,0,39,0
23,216472,0,0,20,4,15,4,13,3,4,0,39,0
29,106972,0,0,35,7,12,4,10,1,4,0,39,0
33,131934,0,0,45,4,11,0,4,1,4,0,39,0
33,365908,2105,0,40,2,11,2,8,0,2,1,39,0
46,359193,0,0,45,2,15,0,1,4,4,0,39,0
35,261012,0,0,40,4,15,3,1,1,2,0,39,0
36,272944,0,1887,40,4,9,2,4,0,4,1,39,1
25,113654,0,0,37,4,11,5,4,4,4,0,39,0
35,218955,0,0,40,4,9,2,12,0,4,1,39,0
30,115963,0,0,42,4,5,4,7,4,4,1,39,0
39,80638,0,0,84,4,15,2,8,0,1,1,39,1
37,147258,0,0,55,4,15,2,3,0,4,1,39,0
22,214635,0,0,42,4,11,4,7,1,4,1,39,0
25,200318,0,0,60,4,11,2,14,0,4,1,39,0
50,138270,0,0,40,4,11,2,12,5,2,0,39,0
64,388594,15024,0,45,1,14,2,10,0,4,1,0,1
33,103435,0,0,45,4,8,5,10,1,4,1,39,0
59,133201,0,0,40,5,4,2,5,0,4,1,22,0
24,175183,0,0,40,4,11,4,1,1,4,0,39,0
41,99870,0,0,55,4,9,2,12,0,4,1,39,0
38,107479,0,0,12,0,6,4,0,3,4,0,39,0
60,113440,0,0,60,4,9,0,4,3,4,1,39,0
19,85690,0,0,30,4,11,4,7,4,4,1,39,0
23,45713,0,0,40,4,15,4,3,2,4,1,39,0
57,376230,99999,0,40,5,12,2,12,0,4,1,39,1
36,145576,0,1977,40,4,12,2,1,0,4,1,24,1
17,67808,0,0,40,0,0,4,0,3,4,1,39,0
24,113936,0,0,40,4,9,4,10,3,4,1,39,0
32,158291,0,0,50,4,11,2,3,0,4,1,39,1
27,193898,0,0,45,4,9,2,12,0,4,1,39,1
43,191982,0,0,55,4,8,4,1,3,4,0,39,0
21,72953,0,0,40,0,15,4,0,3,4,1,39,0
54,271160,0,0,40,4,8,6,4,1,4,0,39,0
22,33087,0,0,45,4,11,2,5,0,4,1,39,0
29,106153,0,0,50,4,11,4,3,1,4,1,39,0
22,29444,0,0,50,4,2,4,5,1,0,1,39,0
37,105021,0,0,50,4,9,2,12,0,4,1,39,1
38,239045,0,0,50,6,10,2,10,0,4,1,39,1
34,94413,0,0,40,4,15,2,6,0,4,1,39,0
45,20534,0,0,84,4,15,2,7,0,4,1,39,1
28,350254,0,0,40,4,3,4,9,1,4,0,26,0
68,194746,0,0,40,4,10,0,10,1,4,0,5,0
36,269042,0,0,40,4,11,2,7,0,1,1,25,0
20,447488,0,0,30,4,6,4,8,4,4,1,26,0
24,267706,0,0,45,4,15,4,3,3,4,0,39,0
38,198216,0,0,40,4,15,0,4,4,4,0,39,0
32,227931,0,0,40,4,9,4,4,1,4,0,39,0
34,252646,7298,0,50,4,15,2,10,0,4,1,39,1
47,223342,2174,0,40,4,11,6,1,1,4,0,9,0
28,181776,0,0,50,4,9,4,8,1,4,0,39,0
32,132601,0,0,40,4,14,2,10,0,4,1,39,1
58,205410,0,0,40,4,11,2,7,0,4,1,39,0
64,185912,99999,0,35,5,14,2,10,0,4,1,39,1
38,292570,0,0,50,4,15,4,12,3,4,0,39,0
43,76460,0,0,40,4,11,4,1,1,4,0,39,0
28,295163,0,0,40,4,2,0,5,1,4,1,39,0
21,27255,0,0,40,4,15,4,1,3,4,1,0,0
23,69847,0,0,20,4,9,4,10,3,1,0,39,0
25,104993,2907,0,40,4,6,4,6,3,2,1,39,0
41,322980,2354,0,40,4,11,5,1,1,2,1,39,0
24,390608,0,0,36,0,11,4,0,1,4,0,39,0
41,317539,0,0,40,4,15,2,3,0,2,1,39,0
27,195678,0,0,40,4,9,2,10,0,4,1,39,0
54,466502,0,0,30,4,5,6,8,4,4,1,39,0
28,220754,0,0,25,2,11,5,14,3,4,0,39,0
29,202878,0,2042,40,4,5,2,5,0,4,1,39,0
36,343476,0,0,30,4,11,0,3,1,4,1,39,0
41,93227,0,1977,60,5,9,2,4,0,1,1,36,1
60,38622,0,0,40,6,15,2,4,0,4,1,39,0
34,173730,0,0,38,7,12,2,4,0,4,1,39,0
32,178623,0,0,40,4,11,4,8,1,2,0,0,0
27,300783,0,0,42,4,15,2,12,5,4,0,39,1
60,224644,0,0,40,4,0,2,12,0,4,1,39,0
39,191502,0,0,40,4,8,2,3,0,4,1,39,0
59,61885,0,0,35,4,2,0,14,2,2,1,39,0
34,213887,0,0,32,6,10,2,10,0,4,1,2,1
36,331395,0,0,40,4,8,2,4,0,4,1,39,0
54,145098,0,0,40,4,15,2,12,0,4,1,39,1
48,123075,0,0,40,4,8,2,13,0,4,1,39,1
19,216804,0,0,33,4,5,4,8,3,4,1,39,0
40,188291,0,0,40,4,14,2,10,0,4,1,39,1
25,33610,0,0,45,4,11,4,6,1,4,1,39,0
39,234901,0,0,40,4,7,5,1,4,4,1,39,0
34,349148,0,0,40,6,15,2,3,0,4,1,39,0
30,168443,0,0,30,4,11,5,8,4,4,0,39,0
43,211860,0,0,24,4,11,4,8,4,2,0,39,0
35,193961,0,0,40,4,9,2,10,0,1,1,30,1
36,52532,0,1887,50,2,10,2,10,0,4,1,39,1
59,75804,0,0,65,6,11,2,5,0,4,1,39,1
33,176185,0,0,40,6,11,2,3,0,4,1,39,0
22,306779,0,0,50,4,15,4,6,3,4,1,39,0
48,265192,0,0,45,4,11,2,3,0,4,1,39,0
54,139347,0,0,40,4,11,6,1,4,4,0,39,0
49,107682,0,0,38,4,15,0,1,1,4,0,39,0
37,34173,0,0,40,4,9,4,13,1,4,0,39,0
45,128378,0,0,40,4,11,2,7,0,2,1,39,0
51,195638,0,0,40,5,15,5,12,1,4,0,39,0
46,59287,0,0,40,4,15,2,3,0,4,1,39,0
31,162442,0,0,40,6,9,2,4,5,4,0,39,1
29,350603,0,0,38,0,0,4,0,3,4,0,39,0
39,344743,0,0,50,4,15,2,1,3,2,0,39,1
35,112077,5013,0,40,4,11,2,6,0,4,1,39,0
26,176795,0,0,40,4,9,4,1,3,4,0,39,1
51,137815,7298,0,40,4,15,2,1,0,4,1,39,1
31,309620,0,0,6,4,12,2,10,0,1,1,35,0
39,336880,0,0,40,4,11,2,7,0,4,1,39,1
26,206600,0,0,30,4,1,4,8,2,4,1,26,0
25,193051,0,0,35,4,9,2,13,0,4,1,39,0
61,229062,0,1887,40,1,15,2,1,0,4,1,39,1
49,62793,0,0,40,4,11,0,12,3,4,0,39,0
53,264939,0,0,45,4,9,4,10,1,4,0,26,0
52,370552,0,0,40,4,13,2,7,0,4,1,8,0
52,163678,0,0,55,4,11,2,14,0,4,1,39,0
74,89667,0,0,35,0,9,6,0,1,3,0,39,0
50,558490,0,0,40,4,11,0,1,1,2,1,39,0
29,124680,13550,0,35,4,9,4,12,1,4,0,39,1
76,208843,0,0,30,4,5,6,11,1,4,1,39,0
19,95078,0,0,15,4,11,4,1,3,4,0,39,0
25,169679,0,0,40,4,11,2,14,0,4,1,39,0
45,101320,0,0,40,4,11,0,1,4,4,0,39,0
34,168906,0,0,35,4,7,0,1,3,4,0,39,0
20,212582,0,0,16,4,15,4,8,3,4,0,39,0
66,170617,0,0,6,0,12,6,0,1,4,1,39,0
63,170529,0,0,45,0,9,2,0,5,2,0,39,0
27,99897,0,0,40,4,15,2,13,0,4,1,39,0
41,104892,2829,0,40,4,15,2,1,0,4,1,39,0
43,175224,0,0,60,4,11,2,8,0,4,1,27,0
23,149704,0,0,40,4,11,4,1,3,4,0,39,0
37,214542,0,0,40,1,15,0,1,4,2,0,39,0
31,167319,0,0,40,4,9,2,4,0,4,1,39,0
33,43716,0,0,4,7,15,2,3,0,4,1,39,0
28,191935,0,0,20,4,7,4,12,3,4,1,39,0
70,158642,2993,0,20,0,11,6,0,1,4,0,39,0
35,338611,0,0,40,4,15,0,1,4,4,0,39,0
41,136419,0,0,75,4,7,2,13,0,4,1,39,1
17,72321,0,0,12,4,1,4,8,2,4,0,39,0
41,189956,0,0,40,2,9,2,10,5,2,0,39,1
44,403782,0,0,45,4,8,0,12,1,4,1,39,0
47,456661,0,0,40,4,5,2,3,0,4,1,26,0
24,279041,0,0,40,4,11,4,6,3,2,1,39,0
38,65716,0,0,40,6,8,0,8,4,4,0,39,0
34,189809,0,0,52,4,15,2,4,0,2,1,23,0
62,223637,0,0,35,2,11,0,8,1,2,0,39,0
27,199343,0,0,38,2,11,2,1,0,4,1,39,0
59,139344,0,0,40,4,15,2,1,5,4,0,39,1
35,119098,0,0,40,4,12,2,4,0,4,1,39,0
38,195025,0,0,32,4,11,5,8,4,2,0,39,0
28,186720,0,0,50,4,15,4,8,3,4,0,39,0
28,328923,0,0,38,4,11,4,1,2,4,0,39,0
59,159472,0,0,40,7,6,2,14,0,4,1,39,0
42,138662,0,0,40,4,15,5,1,3,4,0,39,0
54,286342,0,0,32,2,12,4,10,1,4,0,39,1
39,181705,0,0,45,4,11,2,10,0,4,1,39,0
41,193882,0,0,40,4,9,2,5,0,4,1,39,0
43,216497,0,0,40,4,9,0,1,4,4,0,11,0
32,124919,0,0,50,5,9,2,8,0,1,1,20,1
62,109463,0,1617,33,4,15,5,12,4,4,0,39,0
58,256274,0,0,40,4,11,0,1,1,4,0,39,0
43,326379,0,0,40,4,11,0,3,1,4,1,39,0
67,174995,0,2457,40,0,15,2,0,0,4,1,39,0
31,243142,0,0,40,4,11,0,7,4,4,0,39,0
51,155118,0,0,70,2,12,2,10,5,4,0,39,1
54,189607,0,0,36,4,9,4,8,3,2,0,39,0
20,39478,0,0,70,4,15,4,7,1,4,1,39,0
35,206951,0,0,40,4,15,2,12,0,4,1,39,1
22,127647,0,0,36,4,11,4,8,3,4,0,39,0
38,234298,6849,0,60,4,9,0,4,1,4,1,39,0
42,182302,0,0,40,4,11,2,4,0,4,1,39,0
44,166597,0,0,40,7,12,2,1,0,4,1,39,1
28,33363,0,0,70,6,11,2,5,0,4,1,39,1
74,167537,0,0,35,5,15,2,4,0,4,1,39,1
34,179378,0,0,40,4,11,2,4,5,2,0,39,0
50,297551,0,0,52,7,11,2,10,0,4,1,39,0
50,198362,0,0,40,4,8,6,4,4,4,0,39,0
43,240504,0,0,40,4,11,2,6,0,4,1,39,0
29,169662,0,0,40,6,11,2,3,0,4,1,39,0
30,164940,0,0,25,0,11,5,0,4,2,0,39,0
61,210488,0,0,50,4,11,2,4,0,4,1,39,1
21,154835,0,0,40,4,15,4,1,3,1,0,40,0
27,333296,0,0,30,4,9,4,8,1,4,1,0,0
47,192793,0,0,40,4,10,2,10,0,4,1,20,1
39,49436,0,1380,40,4,7,0,10,4,4,0,39,0
33,136331,0,0,40,4,11,2,3,0,4,1,39,0
22,509048,0,0,37,4,11,4,12,2,2,0,39,0
38,318610,0,0,40,4,15,0,1,4,2,0,39,0
45,104521,0,0,40,4,15,2,3,0,4,1,39,0
42,247695,0,0,45,4,11,2,7,0,4,1,39,1
35,219546,0,0,45,4,15,4,3,1,4,1,11,0
21,169699,0,0,40,4,11,4,1,1,4,0,39,0
49,131302,0,0,44,7,8,0,1,1,2,0,39,0
50,171852,0,0,40,4,9,5,10,3,3,0,39,0
36,340091,0,0,36,7,10,2,10,5,4,0,39,1
20,204641,0,0,20,4,11,4,1,3,4,1,39,0
49,213431,0,0,40,4,11,5,10,4,2,0,39,0
40,377018,0,0,60,7,9,2,10,0,4,1,39,1
22,184543,0,0,40,4,15,0,1,4,4,0,39,0
60,188236,0,0,40,0,11,0,0,1,4,0,39,0
67,233022,0,0,20,4,1,6,1,4,4,0,39,0
21,177420,0,0,40,4,15,4,1,1,3,0,39,0
60,21101,0,0,50,6,11,2,5,0,0,1,39,0
17,52486,0,0,12,4,1,4,8,3,4,0,39,0
43,183273,15024,0,32,4,12,2,4,5,4,0,39,1
49,36177,0,0,45,7,9,2,4,0,4,1,39,1
41,124956,99999,0,60,4,9,5,10,1,2,0,39,1
38,102350,0,0,40,4,15,0,3,4,4,1,39,0
38,165930,0,0,40,4,11,2,3,0,4,1,39,0
35,297574,0,0,99,4,7,2,4,0,4,1,39,1
40,120277,0,0,40,4,15,4,12,1,4,1,39,0
23,87569,0,0,40,0,15,5,0,1,4,0,39,0
19,278220,0,1602,40,0,15,4,0,3,4,0,39,0
40,155972,0,0,60,4,11,2,14,0,4,1,39,1
46,162852,0,0,40,7,11,0,1,4,4,0,39,0
25,64860,0,0,22,4,15,3,1,4,4,0,39,0
36,226013,5178,0,40,4,11,2,7,0,2,1,39,1
24,322674,0,0,48,4,7,4,6,1,4,1,39,0
62,202242,0,0,48,4,11,2,7,0,4,1,39,0
54,175262,0,0,40,4,13,2,3,0,1,1,3,0
23,201682,0,0,40,4,9,2,1,2,4,0,39,0
60,166330,0,0,40,4,11,2,1,5,4,0,39,0
18,147612,0,0,8,5,11,4,5,3,4,0,39,0
41,213154,0,0,40,2,15,2,1,5,2,0,39,0
45,33798,0,0,40,2,12,4,10,1,4,0,39,0
62,199198,0,0,40,7,8,6,4,4,2,0,39,0
28,90915,0,0,40,4,9,3,13,4,2,0,39,0
36,337778,0,0,60,5,15,2,4,0,4,1,41,1
31,187203,0,0,40,4,11,4,12,2,4,1,39,0
44,261497,0,0,40,4,11,2,6,0,2,1,0,0
33,361817,0,0,50,6,11,5,3,4,4,1,39,0
62,226546,0,0,16,6,14,2,10,0,4,1,39,0
27,100168,0,0,40,4,5,2,8,5,4,0,39,0
42,272625,0,0,40,1,8,0,1,4,2,0,39,1
55,254516,0,0,37,4,6,4,6,2,2,1,39,0
41,207375,0,0,50,4,11,4,12,1,4,0,39,0
26,39092,4064,0,50,4,15,2,4,0,4,1,39,0
45,48271,0,0,40,4,15,2,1,5,4,0,39,1
67,152102,0,0,65,6,11,6,5,1,4,1,39,0
25,234665,0,0,45,4,8,2,3,0,4,1,39,0
30,127651,0,1887,48,5,11,2,3,0,4,1,39,1
22,180060,0,0,40,4,9,4,4,4,4,1,39,0
19,32477,0,0,20,4,15,4,8,3,4,1,39,0
26,137658,0,0,45,4,9,4,4,1,4,0,39,0
61,228287,0,0,50,4,11,2,3,0,4,1,39,0
32,159442,13550,0,50,4,14,4,12,1,4,0,39,1
43,33310,0,0,40,4,11,0,1,1,4,0,39,0
53,270546,0,0,20,4,11,0,9,1,4,0,39,0
53,290290,0,0,45,1,15,0,1,1,4,1,39,0
42,287037,0,0,10,5,2,0,3,1,4,1,39,0
36,128516,0,0,40,4,11,2,1,5,4,0,39,1
55,185195,0,0,99,6,9,2,4,0,4,1,39,0
35,49657,7298,0,40,1,9,2,10,0,4,1,39,1
17,98005,0,0,16,4,1,4,12,3,4,0,39,0
55,283635,0,0,35,6,14,0,10,1,4,0,39,0
36,98360,0,0,40,4,11,2,4,0,4,1,39,0
40,202872,0,0,40,2,12,2,10,5,4,0,39,1
54,118365,0,0,10,6,0,0,8,1,2,0,39,0
45,184285,0,0,45,6,9,0,10,1,4,1,39,0
48,345831,0,0,40,4,15,2,13,0,4,1,39,1
40,99679,0,0,60,2,14,4,4,1,4,1,39,1
31,253354,0,0,50,4,9,2,10,0,4,1,39,0
26,190650,0,0,40,4,9,4,1,3,1,1,36,0
34,287737,0,1485,40,4,15,2,4,5,4,0,39,1
19,204389,0,0,25,4,11,4,1,3,3,0,33,0
31,294870,0,0,40,1,7,2,3,0,4,1,39,0
34,159442,0,0,30,4,11,4,10,1,4,0,39,0
55,161662,0,0,55,2,12,2,4,0,4,1,39,1
38,52738,0,0,40,4,15,2,3,0,4,1,39,0
21,252024,0,0,20,4,11,4,6,2,4,1,26,0
27,189702,0,0,40,4,5,2,3,0,4,1,39,0
35,407913,0,0,40,4,11,5,8,1,2,1,39,0
20,166527,0,0,20,4,15,4,1,3,3,0,39,0
24,34918,0,0,38,6,8,4,8,4,4,0,39,0
27,142712,0,0,40,4,12,4,13,1,4,1,0,0
18,201686,0,0,4,1,1,4,7,3,4,1,39,0
28,179759,0,0,40,2,15,3,1,4,4,0,39,0
36,94954,0,0,40,4,11,0,14,1,4,0,39,0
66,350498,0,1258,20,4,15,2,14,0,4,1,39,0
19,201743,0,0,15,4,15,4,8,3,4,0,39,0
59,119344,0,0,36,6,0,2,4,5,4,0,39,0
33,149726,0,0,46,4,11,2,14,0,4,1,39,0
28,419146,0,0,40,4,5,5,6,1,4,1,26,0
34,174789,0,2001,40,4,9,4,8,1,4,1,39,0
41,171234,0,0,55,4,15,0,1,1,4,0,39,0
30,206325,0,0,45,4,1,2,3,0,4,1,39,0
59,202682,0,0,40,4,11,2,3,0,4,1,39,0
42,121055,0,0,60,4,9,2,12,0,4,1,39,0
47,160187,14084,0,38,4,11,5,10,2,2,0,39,1
29,84366,0,0,40,4,0,3,1,4,4,0,26,0
60,139391,0,0,50,4,15,3,7,1,4,1,39,1
53,124094,5013,0,35,2,11,2,3,0,4,1,39,0
41,30759,0,0,60,4,5,2,4,0,4,1,39,0
32,137875,0,0,30,4,15,0,12,4,4,0,39,0
73,139049,0,0,22,0,11,6,0,1,4,0,39,1
20,238384,0,0,30,4,11,4,12,1,4,0,39,0
49,340755,0,0,40,4,12,2,12,0,4,1,39,1
36,224947,0,0,40,2,9,4,10,4,4,1,39,0
33,111994,0,0,45,7,15,0,1,4,4,0,39,0
25,125491,0,0,34,4,15,4,8,1,1,0,39,0
34,310525,0,0,10,0,11,2,0,0,2,1,39,0
19,71592,0,0,40,0,15,4,0,3,1,0,39,0
40,99185,0,0,40,2,7,2,11,0,4,1,39,0
48,249935,0,0,44,4,11,2,14,0,4,1,39,0
51,206775,0,0,50,4,15,2,6,0,4,1,39,0
22,230704,0,0,20,4,7,4,6,3,2,1,23,0
34,242361,0,0,50,4,15,2,10,0,2,1,39,0
22,134746,0,0,40,4,0,2,12,5,4,0,39,0
34,198613,0,2002,40,5,11,2,4,0,4,1,39,0
56,174040,0,0,40,4,11,0,8,1,4,1,39,0
49,165953,0,1902,40,4,11,2,7,0,4,1,39,0
36,273604,0,0,40,4,9,4,8,1,4,0,39,0
18,192409,0,0,20,4,15,4,12,3,4,0,39,0
26,102476,0,0,50,6,11,4,3,3,4,1,39,0
48,234504,0,0,50,4,11,2,4,0,4,1,39,0
35,468713,0,0,40,6,11,2,4,0,4,1,39,0
29,84560,0,0,40,4,11,4,6,3,4,1,39,0
47,148995,0,0,40,4,11,2,3,0,4,1,39,1
21,34816,0,0,12,4,8,2,1,5,4,0,39,0
28,211184,0,0,50,4,15,4,12,1,4,0,39,0
53,33304,0,0,40,4,15,2,14,0,4,1,39,1
65,179985,0,0,40,1,11,0,1,1,4,0,39,0
26,219815,0,0,40,4,15,3,1,4,4,0,39,0
50,134766,0,1902,50,4,9,2,4,0,4,1,39,1
26,106548,0,0,50,4,11,2,3,0,4,1,39,0
70,89787,0,0,20,4,11,2,10,0,4,1,39,0
55,164857,0,0,40,4,15,0,7,3,4,1,39,0
27,257124,0,0,35,1,9,4,14,2,4,1,39,0
31,227446,0,0,40,4,15,2,4,0,4,1,5,1
43,125461,0,1902,55,4,9,2,12,0,4,1,39,1
24,189749,0,0,40,4,1,2,3,0,4,1,39,0
22,176321,0,0,40,4,5,4,8,4,4,0,26,0
26,284250,0,0,40,4,11,4,3,4,2,0,39,0
23,101885,0,0,40,4,0,4,3,1,4,0,39,0
41,134130,0,0,60,6,11,2,5,0,4,1,39,0
52,260938,0,0,40,4,12,2,12,0,4,1,39,0
41,238184,0,0,40,6,11,2,5,5,4,0,39,0
59,148626,0,0,40,6,0,2,5,0,4,1,39,0
56,48102,0,1977,50,6,15,2,4,5,4,0,39,1
58,234213,14344,0,48,4,11,0,3,1,4,1,39,1
65,113323,0,0,40,4,9,2,4,0,4,1,39,1
24,34246,0,0,40,2,9,4,10,1,1,1,39,0
51,175070,5178,0,45,4,7,2,12,0,4,1,39,1
31,279680,0,0,45,4,15,2,6,0,4,1,39,0
84,188328,0,0,16,4,11,6,10,1,4,0,39,0
51,96609,0,0,40,4,15,2,3,0,4,1,39,0
24,84257,0,0,50,2,9,4,10,1,4,1,39,0
30,275632,0,0,45,4,11,2,7,0,4,1,39,0
22,385540,0,0,40,4,0,4,8,1,4,1,26,0
30,196342,0,0,40,4,12,4,10,1,4,1,21,0
47,97176,0,0,40,4,15,0,4,4,4,0,39,0
19,197714,0,0,35,4,11,4,12,3,4,0,39,0
43,147099,0,0,36,6,15,0,1,4,4,0,39,0
30,186346,0,0,50,4,9,4,4,1,4,0,39,0
46,73434,0,0,45,4,12,0,4,1,4,0,39,0
49,275074,0,0,60,2,9,2,10,0,4,1,39,0
37,209214,0,0,40,4,4,4,7,4,4,0,26,0
42,210525,0,0,40,4,12,4,4,1,4,1,39,0
57,372020,5013,0,50,4,15,2,12,0,4,1,39,0
46,176684,0,0,40,4,7,4,1,1,4,0,39,0
23,210474,0,0,20,4,15,4,8,3,4,0,39,0
26,293690,0,0,58,4,9,2,3,0,4,1,39,1
64,149775,0,0,8,4,12,4,10,2,4,0,39,0
20,323009,0,0,40,4,11,4,1,4,4,0,11,0
31,126950,0,0,40,4,11,0,14,1,4,1,39,0
38,172538,0,1977,40,4,9,2,13,0,4,1,39,1
44,115411,0,0,40,4,15,0,7,1,4,1,39,0
42,101709,2885,0,40,6,8,2,3,0,1,1,39,0
23,265356,0,0,40,4,9,4,4,4,4,1,39,0
31,192565,0,0,90,2,12,2,10,0,4,1,39,1
35,348771,0,0,36,6,1,2,3,0,4,1,39,0
30,148959,0,0,35,6,15,0,3,1,4,1,39,0
35,126569,0,0,20,4,11,0,3,3,4,1,39,0
40,105936,0,0,38,4,11,3,1,3,4,0,39,0
18,188076,0,0,20,4,1,4,8,3,4,0,39,0
23,184400,0,0,30,4,0,4,14,3,1,1,0,0
63,124242,0,0,40,4,11,2,1,0,2,1,39,0
20,200819,0,0,40,7,11,4,14,3,4,1,39,0
50,100480,0,0,60,2,12,2,4,0,4,1,39,1
49,129513,0,0,45,4,12,2,12,0,4,1,39,0
53,297796,0,0,40,6,0,2,5,0,4,1,39,0
34,195488,0,0,40,4,11,5,1,3,4,0,39,0
54,153486,0,0,56,4,11,0,14,1,4,1,39,1
40,126845,0,0,40,4,15,2,1,0,4,1,39,1
22,206974,0,0,40,4,9,4,12,1,4,0,39,0
28,412149,0,0,35,4,0,4,5,2,4,1,26,0
24,653574,0,0,40,4,11,4,3,3,4,1,8,0
37,70562,0,0,48,4,3,4,8,4,4,0,8,0
62,197514,0,0,16,4,11,2,12,5,4,0,39,0
19,309284,0,0,40,0,15,4,0,1,4,1,39,0
51,334679,0,0,40,4,8,6,10,4,1,0,39,0
65,105116,2346,0,40,4,15,6,1,1,4,0,39,0
31,151484,0,0,8,4,11,4,1,3,4,0,39,0
42,78765,0,0,90,5,15,0,4,4,4,1,39,1
42,98427,0,0,35,4,11,2,8,5,2,0,39,0
54,230767,0,0,40,4,7,2,3,0,4,1,5,0
23,117606,0,0,60,4,9,4,4,3,4,0,39,0
28,68642,0,0,46,4,11,4,8,1,4,0,39,0
42,341638,0,0,40,4,1,0,3,1,4,1,39,0
30,65920,0,0,40,4,11,4,4,1,2,1,39,0
33,188246,0,0,40,1,11,2,3,0,4,1,39,0
33,198727,0,0,40,4,11,0,13,1,4,0,39,0
39,160728,2977,0,40,4,11,0,7,4,4,1,39,0
27,706026,0,0,40,4,1,2,6,0,4,1,39,0
20,348148,0,0,40,0,1,4,0,3,2,1,39,0
62,77884,0,0,40,4,4,2,5,0,1,1,30,0
17,160758,0,0,30,4,0,4,12,2,4,1,39,0
58,201112,0,0,55,4,15,0,1,1,2,0,39,1
69,107850,6514,0,40,5,12,2,4,0,4,1,39,1
34,230246,0,0,42,4,9,2,10,0,4,1,39,1
34,203034,0,2824,50,4,9,5,12,1,4,1,39,1
20,373935,0,0,35,4,11,4,6,3,4,1,39,0
64,341695,0,0,40,1,15,2,1,5,4,0,39,1
27,119793,0,0,55,4,15,2,3,0,4,1,0,0
41,178002,0,0,40,4,11,2,1,5,4,0,39,1
40,233130,0,0,40,4,5,2,3,0,4,1,8,0
53,192982,0,0,38,2,12,2,1,0,4,1,39,1
44,33155,0,0,45,4,10,4,10,1,4,1,39,0
37,187346,0,0,40,4,4,4,1,2,4,0,26,0
46,78529,0,0,60,4,9,2,13,0,4,1,39,1
17,101626,0,0,20,4,6,4,7,3,4,1,39,0
35,117567,0,0,40,4,11,0,3,1,4,1,39,0
36,110791,0,0,40,2,7,5,1,4,4,0,39,0
49,207120,0,0,40,7,11,2,6,0,4,1,39,1
48,43206,0,0,25,4,14,0,10,4,4,0,39,0
26,120238,0,0,40,4,9,4,12,2,4,1,39,0
26,189219,0,0,8,4,7,4,1,1,4,0,39,0
35,190895,0,0,40,7,11,2,3,0,4,1,39,0
29,83517,0,0,40,4,6,4,7,1,4,1,39,0
54,35557,7298,0,50,4,15,2,12,0,4,1,39,1
36,59313,0,0,40,2,15,5,1,3,2,1,39,0
25,202033,0,0,40,4,9,2,10,0,4,1,39,0
18,55658,0,0,25,2,0,4,8,3,4,1,39,0
21,118186,0,0,20,4,15,4,12,3,2,0,39,0
22,279901,0,0,40,4,11,2,8,3,2,1,39,0
52,110954,0,0,45,4,11,2,3,0,4,1,8,1
36,90159,0,0,40,6,15,2,8,5,4,0,39,0
25,122489,0,1726,60,4,9,4,4,3,4,0,39,0
49,43348,99999,0,70,6,10,4,10,1,4,1,39,1
